step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,policy_action_raw_BL_coxa_joint,policy_action_raw_BR_coxa_joint,policy_action_raw_ML_coxa_joint,policy_action_raw_MR_coxa_joint,policy_action_raw_BL_femur_joint,policy_action_raw_BR_femur_joint,policy_action_raw_ML_femur_joint,policy_action_raw_MR_femur_joint,policy_action_raw_BL_tibia_joint,policy_action_raw_BR_tibia_joint,policy_action_raw_ML_tibia_joint,policy_action_raw_MR_tibia_joint,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
394,7.88,0.0,0.30000001192092896,0.0,0.033805012702941895,0.2686983644962311,0.10603617131710052,-0.19585944712162018,-0.207515686750412,0.06968289613723755,1,0,0,1,0.8420921564102173,1.5249323844909668,1.635556697845459,1.073093056678772,2.2725813388824463,0.411785364151001,0.6262025833129883,1.5472859144210815,0.18562838435173035,-0.37383976578712463,-1.4503724575042725,-0.6723488569259644,0.8420921564102173,1.0,1.0,1.0,1.0,0.411785364151001,0.6262025833129883,1.0,0.18562838435173035,-0.37383976578712463,-1.0,-0.6723488569259644,0.07198023796081543,0.1509341597557068,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.23043963313102722,-0.12323102355003357,0.06366768479347229,2.012676239013672,1.7329422235488892,1.419862151145935,1.5836877822875977,0.06163899600505829,0.11396504938602448,0.977670431137085,1.0107619762420654,-0.00010553399624768645,-0.27515432238578796,-0.2915302813053131,-0.11630889773368835,2.0683488845825195,1.531521201133728,1.487813949584961,1.4963502883911133,-1.143646478652954,2.0631256103515625,2.115544557571411,-0.2716328501701355,0.035833731293678284,-0.9058927893638611,0.9010910987854004,0.3791629374027252,-1.0823475122451782,2.999645233154297,-3.0018579959869385,0.7264015078544617
395,7.9,0.0,0.30000001192092896,0.0,0.010262258350849152,0.3103516697883606,0.0683598592877388,-0.19265109300613403,-0.2547351121902466,0.06768905371427536,1,0,0,1,0.6896582245826721,1.6663120985031128,1.653260588645935,0.8720090389251709,2.265652656555176,0.3901902437210083,0.6768752336502075,1.477156400680542,0.24505586922168732,-0.7756117582321167,-1.3337299823760986,-0.6166260838508606,0.6896582245826721,1.0,1.0,0.8720090389251709,1.0,0.3901902437210083,0.6768752336502075,1.0,0.24505586922168732,-0.7756117582321167,-1.0,-0.6166260838508606,-0.004236727952957153,0.1509341597557068,1.0235987901687622,0.9596033096313477,0.06366768479347229,-0.24123719334602356,-0.09789469838142395,0.06366768479347229,2.0423901081085205,1.5320563316345215,1.419862151145935,1.6115491390228271,0.03569089248776436,0.15064089000225067,1.0167648792266846,1.003710150718689,-0.0026323325000703335,-0.27848801016807556,-0.24478629231452942,-0.11122811585664749,2.0499074459075928,1.5670623779296875,1.4334309101104736,1.5140317678451538,-1.3799360990524292,1.5634933710098267,1.7553257942199707,-0.3955633342266083,-0.24710869789123535,0.4053272306919098,3.0052688121795654,0.270285964012146,-0.8672323226928711,0.8161764740943909,-2.256756544113159,0.925963282585144
396,7.92,0.0,0.30000001192092896,0.0,-0.017827272415161133,0.36553388833999634,0.04091641306877136,-0.2957315146923065,-0.24861490726470947,0.06474953144788742,1,0,0,1,0.6202719807624817,1.7701804637908936,1.6545566320419312,0.8200001120567322,2.179455280303955,0.29953935742378235,0.7058104276657104,1.4805612564086914,0.12527675926685333,-1.0776044130325317,-1.3157848119735718,-0.6248252391815186,0.6202719807624817,1.0,1.0,0.8200001120567322,1.0,0.29953935742378235,0.7058104276657104,1.0,0.12527675926685333,-1.0,-1.0,-0.6248252391815186,-0.03892984986305237,0.1509341597557068,1.0235987901687622,0.9335988759994507,0.06366768479347229,-0.28656262159347534,-0.08342710137367249,0.06366768479347229,1.9825005531311035,1.419862151145935,1.419862151145935,1.6074495315551758,0.00553510058671236,0.1738375872373581,1.044942021369934,0.9938907623291016,-0.007607960607856512,-0.268469899892807,-0.1842760294675827,-0.11022571474313736,2.033433437347412,1.5422189235687256,1.4030474424362183,1.5363366603851318,-1.565602421760559,0.795235276222229,1.0961171388626099,-0.5601344704627991,-0.2001654952764511,0.5148836374282837,3.016134023666382,0.005242347717285156,-0.8843530416488647,-2.516397476196289,-0.8947887420654297,1.1729152202606201
397,7.94,0.0,0.30000001192092896,0.0,0.04496406763792038,0.360948383808136,0.149153470993042,-0.1541038602590561,0.46963977813720703,0.13312599062919617,1,0,1,1,0.5420181751251221,1.876261830329895,1.5408973693847656,0.7870216965675354,2.2154417037963867,0.37370190024375916,1.0764460563659668,1.6058590412139893,-0.08879879862070084,-1.3375771045684814,-1.369218111038208,-0.6442115902900696,0.5420181751251221,1.0,1.0,0.7870216965675354,1.0,0.37370190024375916,1.0,1.0,-0.08879879862070084,-1.0,-1.0,-0.6442115902900696,-0.07805675268173218,0.1509341597557068,1.0235987901687622,0.9171096086502075,0.06366768479347229,-0.24948136508464813,0.06366768479347229,0.06366768479347229,1.8754627704620361,1.419862151145935,1.419862151145935,1.5977563858032227,-0.028408395126461983,0.18236324191093445,1.0444092750549316,0.9812533259391785,-0.002314579440280795,-0.25426143407821655,-0.13725049793720245,-0.11360295116901398,2.0075721740722656,1.4837511777877808,1.3981670141220093,1.5620352029800415,-1.583614468574524,0.1512843668460846,-0.15899427235126495,-1.1314194202423096,1.2168989181518555,0.41487908363342285,0.09193450957536697,-0.3296974301338196,-2.0853445529937744,-2.946532964706421,1.6173551082611084,1.2117605209350586
398,7.96,0.0,0.30000001192092896,0.0,0.02764478325843811,0.337410569190979,0.21839945018291473,0.1505107283592224,-0.11364594101905823,0.10332243144512177,1,0,1,1,0.4504031538963318,2.037377119064331,1.3603613376617432,0.9118692278862,2.096933364868164,0.777689516544342,1.8067188262939453,2.256932020187378,-0.19272644817829132,-1.8271596431732178,-1.1909586191177368,-0.9443758130073547,0.4504031538963318,1.0,1.0,0.9118692278862,1.0,0.777689516544342,1.0,1.0,-0.19272644817829132,-1.0,-1.0,-0.9443758130073547,-0.12386426329612732,0.1509341597557068,1.0235987901687622,0.9795334339141846,0.06366768479347229,-0.04748755693435669,0.06366768479347229,0.06366768479347229,1.8234989643096924,1.419862151145935,1.419862151145935,1.44767427444458,-0.06539906561374664,0.18149374425411224,1.0345678329467773,0.9644704461097717,7.104657561285421e-05,-0.20812752842903137,-0.12687449157238007,-0.09892451018095016,1.9668370485305786,1.431003451347351,1.4143750667572021,1.5745927095413208,-1.9128681421279907,-0.1687546670436859,-0.6350852847099304,-0.7983614802360535,-0.047871172428131104,3.003093957901001,0.8316454291343689,1.3386061191558838,-2.0460479259490967,-2.1443822383880615,0.46988847851753235,0.18977616727352142
399,7.98,0.0,0.30000001192092896,0.0,-0.0347110778093338,0.34686747193336487,0.259958952665329,0.568738579750061,0.11793264746665955,0.17350368201732635,1,0,1,1,0.2603549361228943,1.9154466390609741,1.2097725868225098,0.5383448600769043,1.912308692932129,0.9304871559143066,1.6504708528518677,1.4682683944702148,-0.21900643408298492,-1.8352117538452148,-1.1662606000900269,-1.0199089050292969,0.2603549361228943,1.0,1.0,0.5383448600769043,1.0,0.9304871559143066,1.0,1.0,-0.21900643408298492,-1.0,-1.0,-1.0,-0.21888837218284607,0.1509341597557068,1.0235987901687622,0.7927712202072144,0.06366768479347229,0.02891126275062561,0.06366768479347229,0.06366768479347229,1.8103588819503784,1.419862151145935,1.419862151145935,1.419862151145935,-0.11209873110055923,0.17417317628860474,1.0238375663757324,0.9402004480361938,5.2081140893278643e-05,-0.14824151992797852,-0.09903031587600708,-0.06739957630634308,1.9311503171920776,1.4016953706741333,1.4208589792251587,1.5731825828552246,-2.5624284744262695,-0.4911784827709198,-0.436473548412323,-1.5525707006454468,-0.0005442705005407333,2.997626781463623,1.876725196838379,1.8014121055603027,-1.8174283504486084,-0.8791883587837219,0.18519878387451172,-0.32140958309173584
400,8.0,0.0,0.30000001192092896,0.0,0.010027647018432617,0.31076550483703613,0.07072034478187561,0.5431116819381714,1.0343798398971558,0.07704474776983261,0,0,1,0,0.3012444078922272,1.6193726062774658,1.144500732421875,0.9727752804756165,1.3323640823364258,1.2655173540115356,1.3925594091415405,-0.03516051918268204,-0.07041223347187042,-1.748824954032898,-1.1180541515350342,-1.0228139162063599,0.3012444078922272,1.0,1.0,0.9727752804756165,1.0,1.0,1.0,-0.03516051918268204,-0.07041223347187042,-1.0,-1.0,-1.0,-0.19844363629817963,0.1509341597557068,1.0235987901687622,1.009986400604248,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.4539125859737396,1.8846560716629028,1.419862151145935,1.419862151145935,1.419862151145935,-0.1635524332523346,0.16542275249958038,1.0206716060638428,0.925072431564331,-2.1369005480664782e-06,-0.08828483521938324,-0.057411953806877136,-0.1006631851196289,1.899254560470581,1.3939520120620728,1.4247654676437378,1.5382651090621948,-2.451559066772461,-0.4059098958969116,-0.00690075196325779,-0.06581173092126846,-6.716120697092265e-05,2.997748374938965,2.2238149642944336,-2.9972453117370605,-1.3795634508132935,0.009730294346809387,0.18039193749427795,-2.7558083534240723
401,8.02,0.0,0.30000001192092896,0.0,0.008742235600948334,0.2639915943145752,0.03156121075153351,0.020284760743379593,0.07286868989467621,0.13775573670864105,0,1,1,0,0.5222136378288269,1.1240010261535645,1.1282329559326172,2.0384840965270996,0.5322226285934448,1.2713334560394287,1.659986138343811,0.08696352690458298,0.682777464389801,-1.2577366828918457,-0.8534426689147949,-1.428950309753418,0.5222136378288269,1.0,1.0,1.0,0.5322226285934448,1.0,1.0,0.08696352690458298,0.682777464389801,-1.0,-0.8534426689147949,-1.0,-0.08795902132987976,0.1509341597557068,1.0235987901687622,1.0235987901687622,-0.1702210009098053,0.06366768479347229,0.06366768479347229,-0.3928505480289459,2.2612509727478027,1.419862151145935,1.4931408166885376,1.419862151145935,-0.18769268691539764,0.14820966124534607,1.0185174942016602,0.9379947781562805,-0.032435595989227295,-0.056662868708372116,-0.03152536228299141,-0.1596311777830124,1.94443941116333,1.3869093656539917,1.4361547231674194,1.4793628454208374,-0.2547582983970642,-1.0458866357803345,-0.36424720287323,1.1559159755706787,-2.3909108638763428,-0.5318255424499512,-0.146023690700531,-3.014002561569214,3.0003299713134766,0.20031262934207916,1.0630186796188354,-2.8125360012054443
402,8.040000000000001,0.0,0.30000001192092896,0.0,0.06478019058704376,0.2413724958896637,-0.03195347264409065,-0.26147788763046265,-0.029388561844825745,0.1488819122314453,0,1,1,0,0.6927984356880188,1.0991971492767334,0.800809919834137,2.2608890533447266,0.9003322124481201,1.8073582649230957,1.8213218450546265,0.07343699783086777,0.7916049957275391,-1.2636462450027466,-0.7798600792884827,-1.2997852563858032,0.6927984356880188,1.0,0.800809919834137,1.0,0.9003322124481201,1.0,1.0,0.07343699783086777,0.7916049957275391,-1.0,-0.7798600792884827,-1.0,-0.0026666224002838135,0.1509341597557068,0.9240037202835083,1.0235987901687622,0.013833791017532349,0.06366768479347229,0.06366768479347229,-0.3996138274669647,2.315664768218994,1.419862151145935,1.5299321413040161,1.419862151145935,-0.16465935111045837,0.1287788599729538,1.0108106136322021,0.9684929847717285,-0.05535322055220604,-0.05683695152401924,-0.03943675383925438,-0.21942201256752014,2.004446268081665,1.3865188360214233,1.4577199220657349,1.4311741590499878,2.1490707397460938,-0.8733320236206055,-0.38584136962890625,1.7580254077911377,-0.1478920578956604,0.20961226522922516,-0.6956219673156738,-2.994744062423706,3.000314950942993,-0.09461714327335358,1.0514566898345947,-1.9401240348815918
403,8.06,0.0,0.30000001192092896,0.0,0.07158350199460983,0.27637964487075806,-0.0867362692952156,-0.3578035831451416,-0.22964408993721008,0.0457959808409214,0,1,1,0,0.7841029763221741,0.9098835587501526,0.7443746328353882,2.255812883377075,1.1092222929000854,1.6550089120864868,1.8260911703109741,0.4063803255558014,0.6154499650001526,-1.2390011548995972,-0.5956982374191284,-1.304922103881836,0.7841029763221741,0.9098835587501526,0.7443746328353882,1.0,1.0,1.0,1.0,0.4063803255558014,0.6154499650001526,-1.0,-0.5956982374191284,-1.0,0.04298564791679382,0.10587593913078308,0.8957861065864563,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.23314215242862701,2.2275872230529785,1.419862151145935,1.6220130920410156,1.419862151145935,-0.10755088180303574,0.11178470402956009,0.9996302723884583,1.0037909746170044,-0.034939270466566086,-0.050031643360853195,-0.06257246434688568,-0.26293396949768066,2.064448833465576,1.3846182823181152,1.4865949153900146,1.4037716388702393,3.000347852706909,-0.8062571883201599,-0.7042332291603088,1.7116652727127075,1.8011069297790527,0.4347151219844818,-1.3885807991027832,-1.4557595252990723,3.000115394592285,-0.1772221326828003,1.5802280902862549,-0.8659293055534363
404,8.08,0.0,0.30000001192092896,0.0,0.04329991340637207,0.3113565444946289,-0.15796534717082977,-0.07865813374519348,-0.5983183979988098,0.019323281943798065,0,1,1,0,1.0235164165496826,0.8322195410728455,0.8141565322875977,2.3259267807006836,1.3981389999389648,1.6647001504898071,1.8145054578781128,0.6878006458282471,0.5015127658843994,-1.1971793174743652,-0.4815465211868286,-1.3264718055725098,1.0,0.8322195410728455,0.8141565322875977,1.0,1.0,1.0,1.0,0.6878006458282471,0.5015127658843994,-1.0,-0.4815465211868286,-1.0,0.1509341597557068,0.06704393029212952,0.930677056312561,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.09243199229240417,2.1706185340881348,1.419862151145935,1.679088830947876,1.419862151145935,-0.04755806922912598,0.09276462346315384,0.9817196726799011,1.032888650894165,3.2030764032242587e-06,-0.04207472503185272,-0.09741123020648956,-0.25243672728538513,2.123731851577759,1.3815593719482422,1.526526927947998,1.394454002380371,2.999772787094116,-1.2406212091445923,-1.2330571413040161,1.20078706741333,8.26908799353987e-05,0.32772594690322876,-2.1100263595581055,2.0371010303497314,2.8565738201141357,-0.01786760613322258,2.423988103866577,-0.12052363902330399
405,8.1,0.0,0.30000001192092896,0.0,0.01924613118171692,0.3406822085380554,-0.18739886581897736,-0.013606294989585876,-0.35345253348350525,0.042633697390556335,0,1,1,0,1.267479419708252,0.8137030601501465,0.816616415977478,2.2980380058288574,1.8484113216400146,1.850231647491455,1.8877993822097778,0.6426401734352112,0.5970066785812378,-1.1503055095672607,-0.4796741306781769,-1.3407059907913208,1.0,0.8137030601501465,0.816616415977478,1.0,1.0,1.0,1.0,0.6426401734352112,0.5970066785812378,-1.0,-0.4796741306781769,-1.0,0.1509341597557068,0.05778568983078003,0.9319069981575012,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.11501222848892212,2.218365430831909,1.419862151145935,1.6800251007080078,1.419862151145935,0.012439284473657608,0.06808234006166458,0.9600767493247986,1.0472006797790527,3.190527195329196e-06,-0.04218018427491188,-0.1376374363899231,-0.19821089506149292,2.18039608001709,1.382658839225769,1.5750634670257568,1.3979028463363647,2.999702215194702,-1.2768492698669434,-0.9579535126686096,-0.0014481134712696075,0.0001791461545508355,-0.28011709451675415,-1.7850278615951538,3.006564140319824,2.578805446624756,0.08846748620271683,2.3881571292877197,0.3732788860797882
406,8.120000000000001,0.0,0.30000001192092896,0.0,0.041978999972343445,0.3595244586467743,-0.17054083943367004,-0.03618696331977844,-0.0024427883327007294,-0.017413310706615448,0,1,1,0,1.353481650352478,0.7398760914802551,0.6882264614105225,2.326120615005493,1.9831726551055908,1.8336167335510254,1.8224536180496216,0.6746522784233093,0.5082659125328064,-1.1238843202590942,-0.5097038149833679,-1.3436092138290405,1.0,0.7398760914802551,0.6882264614105225,1.0,1.0,1.0,1.0,0.6746522784233093,0.5082659125328064,-1.0,-0.5097038149833679,-1.0,0.1509341597557068,0.02087220549583435,0.8677120208740234,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.09900617599487305,2.173995018005371,1.419862151145935,1.6650102138519287,1.419862151145935,0.07242447882890701,0.04343968629837036,0.9410804510116577,1.0449055433273315,5.871220764674945e-06,-0.054098036140203476,-0.16797876358032227,-0.13819392025470734,2.209345817565918,1.3862627744674683,1.62001633644104,1.4074875116348267,2.9974985122680664,-1.1569956541061401,-0.9275719523429871,-0.19743648171424866,-0.00016795308329164982,-0.7699471116065979,-1.1707377433776855,2.92391300201416,0.5669167637825012,0.19675016403198242,2.0406105518341064,0.5191275477409363
407,8.14,0.0,0.30000001192092896,0.0,0.04127473384141922,0.3208141624927521,-0.03265942633152008,0.3750772774219513,-0.328143835067749,-0.09503259509801865,0,1,1,1,1.3737074136734009,0.5963132381439209,0.5794738531112671,2.3042449951171875,1.9240899085998535,1.5742766857147217,1.7033250331878662,0.9447689056396484,0.35582560300827026,-1.1577565670013428,-0.5841625332832336,-1.3326992988586426,1.0,0.5963132381439209,0.5794738531112671,1.0,1.0,1.0,1.0,0.9447689056396484,0.35582560300827026,-1.0,-0.5841625332832336,-1.0,0.1509341597557068,-0.050909221172332764,0.8133357167243958,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,0.03605213761329651,2.0977749824523926,1.419862151145935,1.6277809143066406,1.419862151145935,0.1289583444595337,0.0191485695540905,0.9178911447525024,1.0408790111541748,5.118922672409099e-06,-0.06203460320830345,-0.18621192872524261,-0.10580922663211823,2.189272403717041,1.3891524076461792,1.654000163078308,1.4284062385559082,2.5706615447998047,-1.3295315504074097,-1.4368375539779663,-0.11892309039831161,-0.00028025737265124917,0.5730901956558228,-0.5501117706298828,0.4492380619049072,-1.9697445631027222,0.24456846714019775,1.2899006605148315,1.5524365901947021
408,8.16,0.0,0.30000001192092896,0.0,0.0771540030837059,0.2020309567451477,0.05992045998573303,0.5187711715698242,0.5920456051826477,0.017268970608711243,1,0,1,1,0.9787213206291199,0.6870822906494141,0.7845001816749573,1.588650107383728,1.8731998205184937,0.0662415474653244,1.1326838731765747,1.730578064918518,-0.0173906609416008,-1.253535270690918,-0.6635244488716125,-1.2833491563796997,0.9787213206291199,0.6870822906494141,0.7845001816749573,1.0,1.0,0.0662415474653244,1.0,1.0,-0.0173906609416008,-1.0,-0.6635244488716125,-1.0,0.14029482007026672,-0.005524694919586182,0.9158488512039185,1.0235987901687622,0.06366768479347229,-0.4032115340232849,0.06366768479347229,0.06366768479347229,1.911166787147522,1.419862151145935,1.5880999565124512,1.419862151145935,0.16556134819984436,-0.004502237308770418,0.8934418559074402,1.0292595624923706,0.00012966962822247297,-0.10762931406497955,-0.17068257927894592,-0.1024603322148323,2.1424005031585693,1.3998464345932007,1.6675163507461548,1.4574086666107178,0.36831972002983093,-1.029404878616333,-0.6768527626991272,-0.7417255640029907,0.12958574295043945,-2.932990074157715,1.8596181869506836,-0.03982802852988243,-0.3867834806442261,0.7626824378967285,-0.3619230389595032,1.1110786199569702
409,8.18,0.0,0.30000001192092896,0.0,0.09244074672460556,0.2553441822528839,0.10959650576114655,-0.06898380815982819,0.0953233540058136,0.08447667956352234,1,0,0,1,0.6647526621818542,1.2562808990478516,1.3253886699676514,0.8355831503868103,2.460192918777466,-0.633834719657898,-0.6896435022354126,1.3636572360992432,-0.4512261152267456,-1.3082361221313477,-1.022394061088562,-0.8173353672027588,0.6647526621818542,1.0,1.0,0.8355831503868103,1.0,-0.633834719657898,-0.6896435022354126,1.0,-0.4512261152267456,-1.0,-1.0,-0.8173353672027588,-0.01668950915336609,0.1509341597557068,1.0235987901687622,0.9413903951644897,0.06366768479347229,-0.7532496452331543,-0.7811540365219116,0.06366768479347229,1.694249153137207,1.419862151145935,1.419862151145935,1.5111944675445557,0.1411152184009552,-0.002917603589594364,0.8989334106445312,1.0206257104873657,0.00036390189779922366,-0.16700392961502075,-0.2131481021642685,-0.1055828258395195,2.120593309402466,1.4158021211624146,1.6191960573196411,1.478431224822998,-1.6740763187408447,0.9293147325515747,0.9085025191307068,-0.3259435296058655,-0.006875772029161453,-2.9895730018615723,-2.9577956199645996,0.08621238172054291,-1.4003077745437622,0.691239595413208,-2.9989542961120605,1.0477598905563354
